# column 0 is pixels, column 1 is signal
1.161000000000000000e+03,2.068645833333332718e+01
1.162000000000000000e+03,2.170381944444444855e+01
1.163000000000000000e+03,2.149722222222223778e+01
1.164000000000000000e+03,2.178402777777777999e+01
1.165000000000000000e+03,2.134652777777779775e+01
1.166000000000000000e+03,2.061736111111108372e+01
1.167000000000000000e+03,2.007048611111112280e+01
1.168000000000000000e+03,2.011701388888887365e+01
1.169000000000000000e+03,2.025138888888887934e+01
1.170000000000000000e+03,2.149583333333332646e+01
1.171000000000000000e+03,2.120763888888888005e+01
1.172000000000000000e+03,2.065659722222222783e+01
1.173000000000000000e+03,2.025000000000000355e+01
1.174000000000000000e+03,1.951354166666667922e+01
1.175000000000000000e+03,1.958749999999999858e+01
1.176000000000000000e+03,1.961840277777776720e+01
1.177000000000000000e+03,1.950763888888888786e+01
1.178000000000000000e+03,2.033125000000001847e+01
1.179000000000000000e+03,2.053611111111112209e+01
1.180000000000000000e+03,2.089687500000000142e+01
1.181000000000000000e+03,2.091145833333333570e+01
1.182000000000000000e+03,2.087951388888892623e+01
1.183000000000000000e+03,2.005277777777778425e+01
1.184000000000000000e+03,2.006666666666665577e+01
1.185000000000000000e+03,1.977812499999999574e+01
1.186000000000000000e+03,2.065798611111109295e+01
1.187000000000000000e+03,2.042187500000003553e+01
1.188000000000000000e+03,2.087673611111110716e+01
1.189000000000000000e+03,1.994201388888889781e+01
1.190000000000000000e+03,2.038055555555556708e+01
1.191000000000000000e+03,2.040451388888890349e+01
1.192000000000000000e+03,2.114375000000003268e+01
1.193000000000000000e+03,2.152847222222223067e+01
1.194000000000000000e+03,2.117534722222226407e+01
1.195000000000000000e+03,2.104340277777778923e+01
1.196000000000000000e+03,1.954895833333330657e+01
1.197000000000000000e+03,1.940034722222223351e+01
1.198000000000000000e+03,1.963923611111111711e+01
1.199000000000000000e+03,1.958611111111110503e+01
1.200000000000000000e+03,2.058819444444445423e+01
1.201000000000000000e+03,2.035902777777778283e+01
1.202000000000000000e+03,2.005312499999998721e+01
1.203000000000000000e+03,2.001354166666665790e+01
1.204000000000000000e+03,2.003854166666667780e+01
1.205000000000000000e+03,2.018437499999999574e+01
1.206000000000000000e+03,2.129513888888887863e+01
1.207000000000000000e+03,2.113680555555555429e+01
1.208000000000000000e+03,2.159548611111116045e+01
1.209000000000000000e+03,2.158263888888892623e+01
1.210000000000000000e+03,2.157395833333331581e+01
1.211000000000000000e+03,2.109444444444445210e+01
1.212000000000000000e+03,2.107465277777775725e+01
1.213000000000000000e+03,2.032743055555554790e+01
1.214000000000000000e+03,2.073437500000000711e+01
1.215000000000000000e+03,2.132430555555555074e+01
1.216000000000000000e+03,2.201666666666667282e+01
1.217000000000000000e+03,2.231631944444444571e+01
1.218000000000000000e+03,2.265000000000000213e+01
1.219000000000000000e+03,2.218090277777778141e+01
1.220000000000000000e+03,2.183194444444441373e+01
1.221000000000000000e+03,2.168472222222220225e+01
1.222000000000000000e+03,2.123298611111106027e+01
1.223000000000000000e+03,2.107013888888883812e+01
1.224000000000000000e+03,1.984097222222222356e+01
1.225000000000000000e+03,1.967013888888887863e+01
1.226000000000000000e+03,2.041631944444445423e+01
1.227000000000000000e+03,2.108263888888888715e+01
1.228000000000000000e+03,2.207326388888888147e+01
1.229000000000000000e+03,2.122569444444443931e+01
1.230000000000000000e+03,2.173645833333332789e+01
1.231000000000000000e+03,2.065763888888889355e+01
1.232000000000000000e+03,2.064305555555555571e+01
1.233000000000000000e+03,2.085868055555556211e+01
1.234000000000000000e+03,2.076041666666666430e+01
1.235000000000000000e+03,2.117499999999997939e+01
1.236000000000000000e+03,2.157604166666665080e+01
1.237000000000000000e+03,2.088368055555556424e+01
1.238000000000000000e+03,2.148749999999997584e+01
1.239000000000000000e+03,2.103333333333331012e+01
1.240000000000000000e+03,2.115312499999999218e+01
1.241000000000000000e+03,2.090902777777778354e+01
1.242000000000000000e+03,2.047673611111110503e+01
1.243000000000000000e+03,2.044583333333331865e+01
1.244000000000000000e+03,2.058784722222223706e+01
1.245000000000000000e+03,2.017951388888889142e+01
1.246000000000000000e+03,1.950694444444444642e+01
1.247000000000000000e+03,1.935034722222220793e+01
1.248000000000000000e+03,2.006979166666667780e+01
1.249000000000000000e+03,2.031631944444444215e+01
1.250000000000000000e+03,2.156180555555557277e+01
1.251000000000000000e+03,2.182916666666669059e+01
1.252000000000000000e+03,2.225590277777779491e+01
1.253000000000000000e+03,2.139166666666668348e+01
1.254000000000000000e+03,2.300937500000000213e+01
1.255000000000000000e+03,2.208159722222223564e+01
1.256000000000000000e+03,2.275104166666668704e+01
1.257000000000000000e+03,2.204652777777777928e+01
1.258000000000000000e+03,2.205138888888890492e+01
1.259000000000000000e+03,2.176805555555555216e+01
1.260000000000000000e+03,2.161840277777776009e+01
1.261000000000000000e+03,2.143715277777774020e+01
1.262000000000000000e+03,2.043263888888888502e+01
1.263000000000000000e+03,2.066423611111112635e+01
1.264000000000000000e+03,2.032013888888889852e+01
1.265000000000000000e+03,2.024479166666667496e+01
1.266000000000000000e+03,1.982465277777776080e+01
1.267000000000000000e+03,1.949965277777778994e+01
1.268000000000000000e+03,2.049097222222221859e+01
1.269000000000000000e+03,2.001840277777775512e+01
1.270000000000000000e+03,2.124166666666666359e+01
1.271000000000000000e+03,2.109548611111109295e+01
1.272000000000000000e+03,2.073437500000000000e+01
1.273000000000000000e+03,2.016562499999999858e+01
1.274000000000000000e+03,1.991041666666668419e+01
1.275000000000000000e+03,1.911423611111111143e+01
1.276000000000000000e+03,1.955833333333332646e+01
1.277000000000000000e+03,1.997986111111110930e+01
1.278000000000000000e+03,1.995520833333333499e+01
1.279000000000000000e+03,1.967534722222221433e+01
